timestamp,fps,ear_left,ear_right,ear_average,mar,perclos,yaw,pitch,roll,gaze_direction,driver_state
1788115088.615,31,0.151,0.135,0.143,0.007,0.767,8.9,161.9,-3.7,UNKNOWN,POTENTIAL_MICROSLEEP
1788115088.646,32,0.172,0.164,0.168,0.005,0.767,8.8,162.1,-4.0,UNKNOWN,POTENTIAL_MICROSLEEP
1788115088.678,30,0.179,0.174,0.177,0.006,0.767,9.3,162.1,-4.0,UNKNOWN,POTENTIAL_MICROSLEEP
1788115088.709,33,0.191,0.183,0.187,0.003,0.767,9.0,161.3,-3.9,UNKNOWN,POTENTIAL_MICROSLEEP
1788115088.744,29,0.199,0.183,0.191,0.007,0.767,8.6,161.0,-3.8,UNKNOWN,POTENTIAL_MICROSLEEP
1788115088.791,20,0.200,0.195,0.198,0.004,0.767,8.7,160.2,-3.8,UNKNOWN,POTENTIAL_MICROSLEEP
1788115088.824,29,0.197,0.193,0.195,0.005,0.767,8.6,160.4,-3.8,UNKNOWN,POTENTIAL_MICROSLEEP
1788115088.855,34,0.203,0.200,0.202,0.006,0.767,8.6,160.5,-3.8,UNKNOWN,POTENTIAL_MICROSLEEP
1788115088.886,31,0.202,0.200,0.201,0.004,0.767,8.9,160.0,-3.6,UNKNOWN,POTENTIAL_MICROSLEEP
1788115088.917,31,0.200,0.198,0.199,0.006,0.767,8.7,160.9,-3.7,UNKNOWN,POTENTIAL_MICROSLEEP
1788115088.952,29,0.204,0.200,0.202,0.006,0.767,8.8,159.9,-3.8,UNKNOWN,POTENTIAL_MICROSLEEP
1788115088.985,30,0.204,0.198,0.201,0.005,0.767,8.9,160.4,-3.8,UNKNOWN,POTENTIAL_MICROSLEEP
1788115089.012,36,0.206,0.194,0.200,0.004,0.767,9.0,160.2,-3.7,UNKNOWN,POTENTIAL_MICROSLEEP
1788115089.047,28,0.207,0.195,0.201,0.005,0.767,9.0,160.3,-3.7,UNKNOWN,POTENTIAL_MICROSLEEP
1788115089.080,30,0.204,0.193,0.198,0.003,0.767,8.8,158.6,-3.6,UNKNOWN,POTENTIAL_MICROSLEEP
1788115089.111,31,0.203,0.188,0.196,0.004,0.767,9.6,159.2,-3.5,UNKNOWN,POTENTIAL_MICROSLEEP
1788115089.160,20,0.196,0.201,0.199,0.006,0.767,9.1,159.2,-3.6,UNKNOWN,POTENTIAL_MICROSLEEP
1788115089.191,32,0.204,0.189,0.196,0.005,0.760,9.3,159.3,-3.6,UNKNOWN,POTENTIAL_MICROSLEEP
1788115089.221,32,0.206,0.189,0.198,0.005,0.753,8.8,159.5,-3.5,UNKNOWN,POTENTIAL_MICROSLEEP
1788115089.255,29,0.207,0.191,0.199,0.005,0.747,8.9,159.1,-3.5,UNKNOWN,POTENTIAL_MICROSLEEP
1788115089.287,31,0.211,0.197,0.204,0.005,0.740,8.8,159.1,-3.5,UNKNOWN,POTENTIAL_MICROSLEEP
1788115089.318,31,0.214,0.201,0.207,0.003,0.733,8.5,159.0,-3.5,UNKNOWN,POTENTIAL_MICROSLEEP
1788115089.349,32,0.208,0.208,0.208,0.004,0.727,9.0,159.3,-3.5,UNKNOWN,POTENTIAL_MICROSLEEP
1788115089.382,29,0.212,0.206,0.209,0.004,0.720,9.2,159.7,-3.5,UNKNOWN,POTENTIAL_MICROSLEEP
1788115089.413,33,0.205,0.214,0.210,0.003,0.713,8.8,158.6,-3.5,UNKNOWN,POTENTIAL_MICROSLEEP
1788115089.445,30,0.206,0.217,0.211,0.003,0.707,8.1,158.4,-3.6,UNKNOWN,POTENTIAL_MICROSLEEP
1788115089.481,28,0.216,0.199,0.208,0.003,0.700,8.3,159.4,-3.8,UNKNOWN,POTENTIAL_MICROSLEEP
1788115089.524,21,0.226,0.206,0.216,0.001,0.693,8.3,158.5,-3.7,UNKNOWN,POTENTIAL_MICROSLEEP
1788115089.559,29,0.228,0.219,0.224,0.001,0.687,8.7,159.2,-4.0,UNKNOWN,POTENTIAL_MICROSLEEP
1788115089.591,30,0.221,0.217,0.219,0.004,0.680,9.3,158.5,-4.0,UNKNOWN,POTENTIAL_MICROSLEEP
1788115089.622,32,0.211,0.215,0.213,0.002,0.673,9.3,159.2,-4.2,UNKNOWN,POTENTIAL_MICROSLEEP
1788115089.655,30,0.179,0.175,0.177,0.002,0.667,9.2,159.2,-4.2,UNKNOWN,POTENTIAL_MICROSLEEP
1788115089.686,32,0.086,0.102,0.094,0.003,0.667,8.8,155.0,-4.7,UNKNOWN,POTENTIAL_MICROSLEEP
1788115089.720,29,0.083,0.081,0.082,0.004,0.667,9.6,155.0,-4.4,UNKNOWN,POTENTIAL_MICROSLEEP
1788115089.752,31,0.146,0.158,0.152,0.004,0.660,10.0,155.8,-5.2,UNKNOWN,POTENTIAL_MICROSLEEP
1788115089.783,31,0.178,0.192,0.185,0.003,0.653,9.7,157.3,-5.2,UNKNOWN,POTENTIAL_MICROSLEEP
1788115089.816,30,0.188,0.197,0.193,0.004,0.647,9.8,156.8,-4.9,UNKNOWN,POTENTIAL_MICROSLEEP
1788115089.846,32,0.197,0.192,0.194,0.005,0.640,10.1,155.9,-4.5,UNKNOWN,POTENTIAL_MICROSLEEP
1788115089.895,20,0.204,0.195,0.199,0.003,0.633,10.8,155.1,-4.7,UNKNOWN,POTENTIAL_MICROSLEEP
1788115089.926,32,0.202,0.209,0.205,0.003,0.627,10.7,155.5,-5.0,UNKNOWN,POTENTIAL_MICROSLEEP
1788115089.960,28,0.202,0.210,0.206,0.003,0.620,11.1,155.1,-5.0,UNKNOWN,POTENTIAL_MICROSLEEP
1788115089.991,31,0.205,0.209,0.207,0.003,0.613,10.6,155.8,-5.1,UNKNOWN,POTENTIAL_MICROSLEEP
1788115090.022,32,0.201,0.213,0.207,0.002,0.607,10.5,156.6,-5.0,UNKNOWN,POTENTIAL_MICROSLEEP
1788115090.056,29,0.205,0.213,0.209,0.004,0.600,10.8,157.3,-4.9,UNKNOWN,POTENTIAL_MICROSLEEP
1788115090.085,33,0.207,0.207,0.207,0.003,0.593,10.1,157.9,-4.6,UNKNOWN,DROWSY
1788115090.119,28,0.204,0.203,0.203,0.004,0.587,9.9,157.9,-4.4,UNKNOWN,DROWSY
1788115090.151,34,0.214,0.202,0.208,0.004,0.580,9.7,157.3,-4.6,UNKNOWN,DROWSY
1788115090.182,30,0.217,0.202,0.210,0.003,0.573,9.3,157.1,-5.0,UNKNOWN,DROWSY
1788115090.215,29,0.211,0.215,0.213,0.003,0.567,10.1,156.6,-5.3,UNKNOWN,DROWSY
1788115090.264,20,0.216,0.215,0.216,0.005,0.560,10.2,157.4,-5.9,UNKNOWN,DROWSY
1788115090.295,32,0.229,0.224,0.227,0.004,0.553,10.5,158.0,-6.8,UNKNOWN,DROWSY
1788115090.326,31,0.231,0.234,0.233,0.003,0.547,9.8,158.6,-7.6,UNKNOWN,DROWSY
1788115090.360,29,0.241,0.230,0.236,0.005,0.540,9.8,160.0,-8.2,UNKNOWN,DROWSY
1788115090.391,31,0.238,0.214,0.226,0.004,0.533,9.4,160.7,-8.4,UNKNOWN,DROWSY
1788115090.424,31,0.234,0.222,0.228,0.003,0.527,9.2,163.0,-9.3,UNKNOWN,DROWSY
1788115090.455,30,0.232,0.221,0.227,0.002,0.520,8.1,165.0,-9.7,UNKNOWN,DROWSY
1788115090.485,33,0.227,0.223,0.225,0.006,0.513,8.4,164.7,-10.0,UNKNOWN,DROWSY
1788115090.519,29,0.235,0.219,0.227,0.008,0.507,9.1,163.4,-9.9,UNKNOWN,DROWSY
1788115090.552,30,0.232,0.231,0.232,0.007,0.500,8.6,162.0,-9.9,UNKNOWN,DROWSY
1788115090.582,31,0.222,0.239,0.230,0.007,0.493,9.1,161.1,-9.9,UNKNOWN,DROWSY
1788115090.632,20,0.226,0.234,0.230,0.007,0.487,8.2,161.1,-10.2,UNKNOWN,DROWSY
1788115090.663,31,0.215,0.237,0.226,0.007,0.480,8.2,159.5,-10.1,UNKNOWN,DROWSY
1788115090.695,31,0.214,0.229,0.222,0.008,0.473,8.5,157.0,-10.2,UNKNOWN,DROWSY
1788115090.726,33,0.221,0.229,0.225,0.006,0.467,8.1,158.7,-10.6,UNKNOWN,DROWSY
1788115090.761,28,0.230,0.229,0.229,0.005,0.460,7.9,158.6,-11.1,UNKNOWN,DROWSY
1788115090.792,31,0.224,0.232,0.228,0.004,0.453,8.4,159.3,-11.3,UNKNOWN,DROWSY
1788115090.823,32,0.222,0.233,0.227,0.004,0.447,8.9,156.9,-11.3,UNKNOWN,DROWSY
1788115090.856,29,0.219,0.229,0.224,0.002,0.440,8.9,157.6,-11.3,UNKNOWN,DROWSY
1788115090.886,33,0.219,0.229,0.224,0.004,0.433,9.4,158.1,-11.6,UNKNOWN,DROWSY
1788115090.918,31,0.225,0.221,0.223,0.002,0.427,9.0,158.2,-11.4,UNKNOWN,DROWSY
1788115090.952,29,0.223,0.221,0.222,0.004,0.420,8.7,159.3,-11.6,UNKNOWN,DROWSY
1788115090.997,20,0.226,0.218,0.222,0.003,0.413,6.5,161.2,-11.9,UNKNOWN,DROWSY
1788115091.031,33,0.223,0.216,0.219,0.003,0.407,6.6,160.9,-11.9,UNKNOWN,DROWSY
1788115091.063,30,0.219,0.221,0.220,0.004,0.400,6.5,160.0,-11.5,UNKNOWN,DROWSY
1788115091.096,30,0.224,0.231,0.227,0.003,0.393,6.3,160.9,-11.4,UNKNOWN,DROWSY
1788115091.125,33,0.218,0.219,0.218,0.001,0.387,5.8,161.6,-11.6,UNKNOWN,DROWSY
1788115091.160,29,0.214,0.222,0.218,0.002,0.380,5.7,161.3,-11.1,UNKNOWN,DROWSY
1788115091.191,32,0.223,0.212,0.217,0.003,0.373,5.4,162.0,-11.0,UNKNOWN,DROWSY
1788115091.222,30,0.214,0.223,0.219,0.002,0.367,5.3,162.5,-11.0,UNKNOWN,DROWSY
1788115091.255,31,0.228,0.212,0.220,0.003,0.360,5.1,161.3,-10.6,UNKNOWN,DROWSY
1788115091.286,33,0.227,0.220,0.223,0.002,0.353,5.2,162.0,-10.3,UNKNOWN,DROWSY
1788115091.320,28,0.237,0.220,0.229,0.004,0.347,6.8,161.5,-9.9,UNKNOWN,DROWSY
1788115091.366,22,0.228,0.220,0.224,0.003,0.340,6.6,162.2,-9.4,UNKNOWN,DROWSY
1788115091.399,29,0.225,0.217,0.221,0.002,0.333,6.4,162.2,-9.3,UNKNOWN,DROWSY
1788115091.430,33,0.224,0.214,0.219,0.003,0.327,6.2,162.9,-9.0,UNKNOWN,DROWSY
1788115091.464,29,0.222,0.213,0.217,0.003,0.320,7.0,162.3,-8.7,UNKNOWN,DROWSY
1788115091.497,30,0.212,0.214,0.213,0.003,0.313,7.0,162.9,-9.2,UNKNOWN,DROWSY
1788115091.527,32,0.221,0.227,0.224,0.003,0.307,6.6,163.5,-9.0,UNKNOWN,DROWSY
1788115091.558,33,0.217,0.223,0.220,0.004,0.300,8.0,162.5,-8.5,UNKNOWN,DROWSY
1788115091.592,29,0.227,0.215,0.221,0.003,0.293,8.0,161.3,-8.0,UNKNOWN,DROWSY
1788115091.624,30,0.227,0.209,0.218,0.004,0.287,8.8,159.5,-7.4,UNKNOWN,DROWSY
1788115091.653,34,0.230,0.210,0.220,0.001,0.280,8.9,160.0,-6.9,UNKNOWN,DROWSY
1788115091.702,20,0.236,0.208,0.222,0.002,0.273,8.7,159.3,-6.7,UNKNOWN,DROWSY
1788115091.736,29,0.230,0.201,0.216,0.004,0.267,8.5,159.3,-6.7,UNKNOWN,DROWSY
1788115091.765,33,0.227,0.198,0.213,0.004,0.260,9.4,158.3,-6.5,UNKNOWN,DROWSY
1788115091.798,31,0.224,0.198,0.211,0.003,0.253,9.2,157.3,-6.5,UNKNOWN,DROWSY
1788115091.832,29,0.232,0.207,0.219,0.002,0.247,10.0,156.1,-6.1,UNKNOWN,DROWSY
1788115091.863,31,0.218,0.210,0.214,0.003,0.240,10.4,155.6,-5.5,UNKNOWN,DROWSY
1788115091.895,32,0.230,0.195,0.212,0.002,0.233,10.1,155.3,-5.6,UNKNOWN,DROWSY
1788115091.926,31,0.221,0.192,0.207,0.002,0.227,9.6,154.3,-5.5,UNKNOWN,DROWSY
1788115091.960,28,0.223,0.195,0.209,0.004,0.220,9.9,154.2,-5.1,UNKNOWN,DROWSY
1788115091.992,32,0.219,0.207,0.213,0.004,0.213,9.8,154.1,-4.8,UNKNOWN,DROWSY
1788115092.023,32,0.225,0.212,0.219,0.005,0.207,9.0,154.0,-4.2,UNKNOWN,DROWSY
1788115092.070,20,0.216,0.210,0.213,0.007,0.200,9.3,153.2,-4.0,UNKNOWN,DROWSY
1788115092.103,31,0.222,0.217,0.220,0.006,0.193,8.9,153.5,-3.8,UNKNOWN,ALERT
1788115092.135,29,0.213,0.211,0.212,0.008,0.187,9.1,153.0,-3.8,UNKNOWN,ALERT
1788115092.166,33,0.213,0.218,0.215,0.008,0.180,9.3,153.0,-4.1,UNKNOWN,ALERT
1788115092.199,29,0.216,0.214,0.215,0.006,0.173,9.1,152.7,-4.0,UNKNOWN,ALERT
1788115092.230,33,0.200,0.196,0.198,0.007,0.167,8.9,153.0,-4.5,UNKNOWN,ALERT
1788115092.264,33,0.221,0.209,0.215,0.007,0.160,8.7,152.3,-4.7,UNKNOWN,ALERT
1788115092.295,28,0.216,0.218,0.217,0.006,0.153,8.3,153.2,-5.3,UNKNOWN,ALERT
1788115092.328,31,0.220,0.213,0.216,0.006,0.147,8.0,154.1,-5.8,UNKNOWN,ALERT
1788115092.359,30,0.217,0.214,0.215,0.006,0.140,8.2,155.4,-6.1,UNKNOWN,ALERT
1788115092.390,31,0.219,0.225,0.222,0.007,0.133,7.4,155.4,-6.4,UNKNOWN,ALERT
1788115092.437,21,0.228,0.214,0.221,0.007,0.127,7.1,155.9,-6.6,UNKNOWN,ALERT
1788115092.473,29,0.227,0.228,0.227,0.006,0.120,6.8,156.5,-6.7,UNKNOWN,ALERT
1788115092.503,31,0.221,0.224,0.223,0.006,0.113,7.6,156.3,-6.5,UNKNOWN,ALERT
1788115092.535,32,0.231,0.220,0.225,0.009,0.107,7.4,156.0,-6.4,UNKNOWN,ALERT
1788115092.566,32,0.224,0.226,0.225,0.007,0.100,7.2,156.1,-6.3,UNKNOWN,ALERT
1788115092.598,31,0.226,0.221,0.224,0.006,0.093,7.5,156.8,-5.9,UNKNOWN,ALERT
1788115092.632,28,0.228,0.230,0.229,0.005,0.087,7.0,157.5,-5.9,UNKNOWN,ALERT
1788115092.662,32,0.222,0.236,0.229,0.006,0.080,7.1,157.3,-5.9,UNKNOWN,ALERT
1788115092.695,31,0.226,0.241,0.233,0.005,0.073,7.2,157.8,-5.9,UNKNOWN,ALERT
1788115092.726,33,0.228,0.238,0.233,0.004,0.067,6.4,158.3,-5.9,UNKNOWN,ALERT
1788115092.760,28,0.227,0.243,0.235,0.005,0.060,6.6,158.1,-5.7,UNKNOWN,ALERT
1788115092.808,21,0.222,0.240,0.231,0.006,0.053,6.1,158.7,-5.5,UNKNOWN,ALERT
1788115092.840,30,0.222,0.244,0.233,0.007,0.047,6.9,157.9,-5.1,UNKNOWN,ALERT
1788115092.872,31,0.224,0.243,0.233,0.006,0.040,6.3,158.6,-4.9,UNKNOWN,ALERT
1788115092.902,33,0.220,0.225,0.223,0.004,0.033,6.2,157.4,-4.7,UNKNOWN,ALERT
1788115092.935,29,0.226,0.237,0.231,0.005,0.027,6.4,156.8,-4.4,UNKNOWN,ALERT
1788115092.967,31,0.221,0.222,0.222,0.005,0.020,6.7,156.1,-4.3,UNKNOWN,ALERT
1788115092.999,31,0.220,0.229,0.225,0.006,0.020,6.4,156.4,-4.2,UNKNOWN,ALERT
1788115093.031,33,0.228,0.225,0.227,0.004,0.020,6.3,155.9,-4.1,UNKNOWN,ALERT
1788115093.065,28,0.226,0.234,0.230,0.004,0.020,6.5,155.5,-4.1,UNKNOWN,ALERT
1788115093.095,32,0.230,0.230,0.230,0.005,0.020,6.6,155.6,-3.7,UNKNOWN,ALERT
1788115093.126,32,0.226,0.227,0.227,0.004,0.020,6.1,155.3,-3.8,UNKNOWN,ALERT
1788115093.175,20,0.235,0.234,0.234,0.003,0.020,6.2,155.9,-3.5,UNKNOWN,ALERT
1788115093.205,31,0.233,0.228,0.230,0.004,0.020,6.4,155.6,-3.6,UNKNOWN,ALERT
1788115093.238,32,0.235,0.226,0.231,0.005,0.020,7.1,155.2,-3.5,UNKNOWN,ALERT
1788115093.271,29,0.235,0.218,0.226,0.004,0.020,7.6,155.6,-3.2,UNKNOWN,ALERT
1788115093.305,29,0.236,0.213,0.225,0.005,0.020,7.8,155.7,-3.3,UNKNOWN,ALERT
1788115093.336,32,0.230,0.206,0.218,0.008,0.020,8.5,155.0,-3.3,UNKNOWN,ALERT
1788115093.365,32,0.227,0.210,0.218,0.007,0.020,8.2,154.3,-3.3,UNKNOWN,ALERT
1788115093.401,29,0.228,0.207,0.217,0.007,0.020,8.4,154.0,-3.3,UNKNOWN,ALERT
1788115093.432,31,0.229,0.210,0.219,0.008,0.020,8.0,153.9,-3.5,UNKNOWN,ALERT
1788115093.463,32,0.230,0.211,0.221,0.009,0.020,8.4,154.0,-3.5,UNKNOWN,ALERT
1788115093.496,30,0.233,0.204,0.219,0.006,0.020,8.4,154.3,-3.6,UNKNOWN,ALERT
1788115093.543,21,0.231,0.209,0.220,0.008,0.020,7.9,153.7,-3.8,UNKNOWN,ALERT
1788115093.574,30,0.230,0.206,0.218,0.007,0.020,8.3,153.9,-3.6,UNKNOWN,ALERT
1788115093.609,29,0.228,0.207,0.218,0.005,0.013,8.2,154.3,-3.6,UNKNOWN,ALERT
1788115093.639,31,0.226,0.210,0.218,0.008,0.013,8.6,153.4,-3.4,UNKNOWN,ALERT
1788115093.671,30,0.227,0.213,0.220,0.007,0.013,8.9,154.3,-3.4,UNKNOWN,ALERT
1788115093.702,33,0.230,0.203,0.216,0.006,0.013,8.7,154.3,-3.4,UNKNOWN,ALERT
1788115093.735,29,0.225,0.211,0.218,0.006,0.013,8.6,153.5,-3.4,UNKNOWN,ALERT
1788115093.765,33,0.211,0.216,0.214,0.006,0.013,8.9,153.6,-4.2,UNKNOWN,ALERT
1788115093.784,52,0.208,0.217,0.212,0.007,0.013,8.7,153.9,-4.0,UNKNOWN,ALERT
1788115093.831,21,0.210,0.202,0.206,0.006,0.013,8.6,153.8,-4.3,UNKNOWN,ALERT
1788115093.861,31,0.217,0.204,0.210,0.007,0.013,8.6,153.4,-4.1,UNKNOWN,ALERT
1788115093.911,20,0.216,0.206,0.211,0.007,0.013,8.6,152.8,-4.3,UNKNOWN,ALERT
1788115093.941,33,0.212,0.212,0.212,0.007,0.013,8.7,153.4,-4.6,UNKNOWN,ALERT
1788115093.974,29,0.221,0.211,0.216,0.006,0.013,8.2,153.4,-4.6,UNKNOWN,ALERT
1788115094.006,31,0.226,0.210,0.218,0.007,0.013,8.3,153.7,-4.7,UNKNOWN,ALERT
1788115094.039,29,0.226,0.214,0.220,0.006,0.013,8.7,152.9,-4.6,UNKNOWN,ALERT
1788115094.071,32,0.230,0.209,0.220,0.005,0.013,8.7,153.3,-4.5,UNKNOWN,ALERT
1788115094.103,30,0.223,0.218,0.220,0.006,0.013,9.3,153.2,-4.3,UNKNOWN,ALERT
1788115094.135,30,0.216,0.218,0.217,0.005,0.013,9.1,153.2,-4.4,UNKNOWN,ALERT
1788115094.155,51,0.221,0.212,0.217,0.007,0.013,9.1,153.4,-4.3,UNKNOWN,ALERT
1788115094.174,50,0.209,0.214,0.211,0.007,0.013,9.9,153.6,-4.1,UNKNOWN,ALERT
1788115094.231,17,0.210,0.210,0.210,0.008,0.013,10.5,151.9,-4.0,UNKNOWN,ALERT
1788115094.278,21,0.215,0.216,0.216,0.006,0.013,10.4,152.9,-4.2,UNKNOWN,ALERT
1788115094.310,30,0.209,0.224,0.217,0.006,0.013,10.1,152.4,-4.1,UNKNOWN,ALERT
1788115094.343,30,0.215,0.222,0.218,0.005,0.013,10.1,152.7,-4.1,UNKNOWN,ALERT
1788115094.375,32,0.213,0.227,0.220,0.008,0.013,10.2,152.8,-4.1,UNKNOWN,ALERT
1788115094.408,30,0.220,0.225,0.223,0.006,0.013,10.4,153.0,-4.1,UNKNOWN,ALERT
